,0,aif,autonews,championat,commers,echo,express,fontanka,gazeta,govorit,indicator,interfax,iz,kp,lenta,mediazona,meduza,mk,moscow,motor,novaya,nplus1,ntv,postnauka,radiovesti,rbk,review,ria,rosgazeta,rt,sports,svoboda,tass,thebell,tv1,tvrain,vedomosti,zarulem,zvezda
292,Булыкин,,,,2.4876550120029354e-05,,0.0012247397428046538,,2.3481527864746398e-05,,,6.393180607352158e-05,,1.7428130745836856e-05,1.7681902572716824e-05,,,,,,,,,,,2.365464222353637e-05,,,,1.0518565267697487e-05,0.000283538986610659,,5.03826562744041e-06,0.001722158438576349,,,,,
293,Власов,0.000668399554400297,,8.49762066621346e-05,0.0004975310024005871,0.00015114873035066505,,0.00035231116121758736,0.0002896055103318722,0.0008977668050723824,0.0010224948875255623,0.0002770378263185935,0.00038906872509960163,0.0006012705107313715,0.00031827424630890286,0.0004024549753496328,0.0007784897299239475,0.00014984266520153838,0.000177896375361352,,0.0006000400026668443,,0.0005352988408721253,,,0.0003784742755765819,,0.00025495087027824096,0.0001995040898338416,0.000389186914904807,0.0002940404305592019,8.750437521876094e-05,0.00015618623445065268,,0.0001048474469646664,0.000136518771331058,0.0001757881167233095,,0.00029893578859261033
294,Матвеев,9.902215620745142e-05,,0.0001699524133242692,0.0004726544522805577,5.038291011688835e-05,0.0004082465809348847,0.0002818489289740699,0.0002582968065122104,,,0.00011720831113478956,0.00028012948207171317,0.0006012705107313715,0.00031827424630890286,0.0005030687191870409,,,0.000822770736046253,,,,0.00020588416956620205,,,2.365464222353637e-05,,0.0002067169218472224,0.0003705075954057058,0.00018933417481855477,0.0002100288789708585,,0.00017130103133297393,,0.0002795931919057771,0.000136518771331058,0.0002343841556310793,,0.00032882936745187133
295,Вайнштейн,2.4755539051862852e-05,,,9.950620048011742e-05,,,,0.00011740763932373201,,,,1.5562749003984063e-05,,0.00026522853859075235,,0.0005389544284088867,,,,,,0.0007000061765250871,,,,,4.823394843101856e-05,9.97520449169208e-05,6.311139160618491e-05,,,2.015306250976164e-05,,0.00013979659595288855,,,,5.9787157718522055e-05
296,Академик,0.00032182200767421715,,,0.00022388895108026415,0.00010076582023377672,,,3.913587977457733e-05,0.0001122208506340478,,0.00022376132125732548,6.225099601593625e-05,9.58547191021027e-05,7.07276102908673e-05,0.0002012274876748164,0.00011976765075753039,0.00034963288547025626,0.000778296642205915,,3.333555570371358e-05,,,,,2.365464222353637e-05,,5.512451249259264e-05,2.850058426197737e-05,4.207426107078994e-05,,,5.5420921901844504e-05,,3.494914898822214e-05,,,,5.9787157718522055e-05
297,Жидков,7.426661715558858e-05,,,2.4876550120029354e-05,,,,,,0.002044989775051125,,,1.7428130745836856e-05,,0.0001006137438374082,,,,,,,,,,,,6.890564061574081e-06,,,,,1.007653125488082e-05,,3.494914898822214e-05,0.000136518771331058,,,
298,Продавец,0.00022279985146676567,,,0.00011194447554013208,,,,,,,,1.5562749003984063e-05,0.00013942504596669485,5.304570771815047e-05,,0.00011976765075753039,2.497377753358973e-05,2.2237046920169e-05,,0.00013334222281485432,,4.117683391324041e-05,,,,,,4.2750876392966054e-05,,,,1.5114796882321231e-05,,,,,0.001769911504424779,
299,Аксаков,0.00014853323431117713,,,0.0005348458275806311,5.038291011688835e-05,,,7.044458359423921e-05,,,0.00034096963239211507,0.00014006474103585658,4.357032686459214e-05,7.07276102908673e-05,,,7.492133260076919e-05,0.00011118523460084499,,0.00013334222281485432,,0.00016470733565296164,,,0.00023654642223536367,,0.00033763763901712996,0.00034200701114372843,0.000368149784369412,,,0.0004332908439598753,0.001148105625717566,,,0.00011719207781553967,,0.00011957431543704411
300,Болельщик,9.902215620745142e-05,,0.0013596193065941536,8.706792542010273e-05,,,0.0002818489289740699,8.609893550407013e-05,,,,3.112549800796813e-05,0.00013071098059377645,0.00010609141543630094,,,,2.2237046920169e-05,,,,,,,,,6.890564061574081e-06,4.2750876392966054e-05,,0.0010501443948542923,,,,,,,,
301,Крашенинников,0.00032182200767421715,0.006535947712418301,,0.0005099692774606019,,,,0.00014871634314339387,0.0006733251038042867,,0.0013212573255194462,0.00028012948207171317,8.714065372918428e-05,0.00019450092829988508,0.00110675118221149,,0.0004745017731382049,8.8948187680676e-05,,0.00046669777985199,,0.00028823783739268286,,,0.0005677114133648729,,0.0006821658420958339,0.0015960327186707328,0.0002734826969601346,,8.750437521876094e-05,0.0006448980003123725,,0.0006989829797644428,0.0006825938566552901,0.0005859603890776983,,0.00029893578859261033
302,Жириновский,0.0014358212650080456,,,0.0004353396271005137,0.0015618702136235391,,0.00014092446448703494,0.0005244207889793362,0.0010099876557064305,,0.0003835908364411295,0.00049800796812749,0.0003572766802896555,0.0010432322517902927,,0.00011976765075753039,0.0008990559912092303,0.0005114520791638871,,,,0.0014000123530501741,,,0.0004967474866942636,,0.0007303997905268525,0.00014250292130988686,0.00016829704428315977,,0.0003500175008750437,0.00034260206266594785,0.001148105625717566,0.0020969489392933284,0.000136518771331058,0.000351576233446619,,0.0003886165251703934
303,Орёл,0.00014853323431117713,,0.0009347382732834807,0.00012438275060014676,,,,0.00017219787100814022,0.00033666255190214334,,6.393180607352158e-05,1.5562749003984063e-05,5.2284392237510575e-05,7.07276102908673e-05,0.0002012274876748164,,2.497377753358973e-05,,,,,,,,,,0.00011024902498518527,5.700116852395474e-05,,0.00010501443948542923,,5.5420921901844504e-05,,0.00013979659595288855,,,,
304,Куприянов,0.00012377769525931428,,,9.950620048011742e-05,,,,1.5654351909830933e-05,0.0001122208506340478,,6.393180607352158e-05,4.668824701195219e-05,,3.536380514543365e-05,0.001609819901398531,,,,,,,8.235366782648082e-05,,,4.730928444707274e-05,,6.201507655416674e-05,8.550175278593211e-05,9.466708740927736e-05,,0.0002625131256562828,7.557398441160615e-05,,,0.000273037542662116,0.0002343841556310793,,
305,Кириенко,0.0002475553905186285,,,0.00017413585084020546,0.00010076582023377672,,0.0002113866967305524,0.00019567939887288663,,,0.0001704848161960575,0.00017119023904382468,7.842658835626584e-05,0.0002829104411634692,,0.0007186059045451822,4.994755506717946e-05,6.671114076050699e-05,,,,8.235366782648082e-05,,,0.0002602010644589001,,0.0002894036905861114,0.0006270128537635022,0.000389186914904807,,0.00017500875043752187,0.0005239796252538028,,0.0009436270226819976,,0.000351576233446619,,0.0003886165251703934
306,Мерседесовец,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001769911504424779,
307,Бирюков,0.00019804431241490284,,8.49762066621346e-05,0.00013682102566016144,5.038291011688835e-05,,7.046223224351747e-05,0.0002035065748278021,0.0007855459544383348,,0.00121470431539691,0.0002645667330677291,0.00027013602656047125,0.00017681902572716824,0.0007042962068618574,0.0004191867776513564,4.994755506717946e-05,0.0042472759617522785,,0.000800053336889126,,0.00024706100347944245,,,0.0004021289178001183,,0.0007510714827115747,0.000954769572776242,0.000368149784369412,,8.750437521876094e-05,0.00061466840654773,0.000574052812858783,0.0002096948939293328,0.0005460750853242321,,,0.00014946789429630514
308,Резник,7.426661715558858e-05,,,0.0003233951515603816,0.0005038291011688835,,0.0018320180383314547,6.261740763932373e-05,,,0.0002344166222695791,3.112549800796813e-05,0.00011328284984793956,5.304570771815047e-05,0.0009055236945366736,0.0013174441583328346,0.00012486888766794862,,,0.0008667244482965531,,0.00024706100347944245,,,9.461856889414548e-05,,3.44528203078704e-05,5.700116852395474e-05,4.207426107078994e-05,,0.0004375218760938047,8.061225003904656e-05,,3.494914898822214e-05,0.0005460750853242321,0.0002343841556310793,,0.00011957431543704411
309,Юрченко,2.4755539051862852e-05,,,3.731482518004404e-05,,0.0004082465809348847,7.046223224351747e-05,3.1308703819661866e-05,0.0001122208506340478,,2.1310602024507192e-05,3.112549800796813e-05,2.6142196118755287e-05,1.7681902572716824e-05,0.0012073649260488982,,,4.4474093840338e-05,,0.0006000400026668443,0.004149377593360996,8.235366782648082e-05,,,2.365464222353637e-05,,8.957733280046305e-05,2.850058426197737e-05,5.259282633848743e-05,4.2005775794171696e-05,0.00017500875043752187,3.0229593764642463e-05,,,0.0005460750853242321,,,
310,Орешкин,0.0007674217106077483,,,0.0005348458275806311,0.0013099556630390972,,0.0009864712514092446,0.0010723231058234188,0.002244417012680956,,0.0029515183803942467,0.0010582669322709165,0.0002875641573063081,0.0006188665900450889,,0.0004191867776513564,0.001123819989011538,,,0.0007333822254816987,,0.0013588355191369336,,,0.0030514488468361915,,0.0013160977357606495,0.0013537777524439251,0.0008940780477542863,,8.750437521876094e-05,0.0015870536726437289,0.00746268656716418,0.0020969489392933284,0.0009556313993174063,0.002519629673034103,0.0008849557522123895,0.0005380844194666987
311,Трубецкой,4.951107810372571e-05,,,3.731482518004404e-05,,,,,,,,1.5562749003984063e-05,1.7428130745836856e-05,3.536380514543365e-05,,,,,,,,4.117683391324041e-05,0.0008576329331046312,,,,0.00011024902498518527,2.850058426197737e-05,,,0.0002625131256562828,7.557398441160615e-05,,0.0002096948939293328,,0.00011719207781553967,,2.9893578859261028e-05
312,Гранин,9.902215620745142e-05,,,,,,0.00014092446448703494,7.827175954915466e-06,,,,4.668824701195219e-05,3.485626149167371e-05,,,,,2.2237046920169e-05,,,,,,,,,1.378112812314816e-05,7.125146065494343e-05,,,0.0006125306265313265,4.534439064696369e-05,,0.0004543389368468878,,,,
313,Роршах,,,,,,,,,,,,,,,,,,,,,,,0.0017152658662092624,,,,,,,,,,,,,,,
314,Создатель,7.426661715558858e-05,,,9.950620048011742e-05,0.00010076582023377672,,0.00014092446448703494,3.913587977457733e-05,,,6.393180607352158e-05,4.668824701195219e-05,7.842658835626584e-05,5.304570771815047e-05,0.0009055236945366736,0.0005389544284088867,7.492133260076919e-05,2.2237046920169e-05,,,,4.117683391324041e-05,,,2.365464222353637e-05,,2.756225624629632e-05,2.850058426197737e-05,2.103713053539497e-05,,8.750437521876094e-05,1.007653125488082e-05,,0.00013979659595288855,0.00040955631399317407,5.8596038907769834e-05,,8.96807365777831e-05
315,Пользователь,0.0007179106325040228,,0.0003399048266485384,0.0003358334266203963,0.0002015316404675534,0.0008164931618697694,0.0007750845546786923,0.0004618033813400125,0.00033666255190214334,,,0.0003268177290836653,0.000714553360579311,0.00373088144284325,0.0001006137438374082,0.0003593029522725912,0.0004495279956046152,4.4474093840338e-05,,0.00013334222281485432,,0.00012353050173972123,,,0.00016558249556475457,,0.00013092071716990753,0.0002280046740958189,0.00012622278321236982,8.401155158834339e-05,,5.5420921901844504e-05,,6.989829797644427e-05,0.0005460750853242321,,0.010619469026548672,0.0009565945234963529
316,Лидер,0.001361554647852457,,0.0005098572399728076,0.0012438275060014678,0.0005542120112857719,,0.0004932356257046223,0.0005792110206637445,0.0004488834025361913,,0.0010868407032498667,0.000482445219123506,0.0004269892032730029,0.00042436566174520383,0.0003018412315122245,0.000299419126893826,0.000749213326007692,0.000177896375361352,,0.00013334222281485432,,0.00012353050173972123,,,0.0004967474866942636,,0.0008475393795736119,0.00029925613475076233,0.00014725991374776482,0.00017852454712522973,0.00017500875043752187,0.0006448980003123725,,0.0003494914898822214,0.000136518771331058,0.000351576233446619,,0.0003886165251703934
317,Шостакович,0.0002723109295704914,,,2.4876550120029354e-05,,,,,,,,4.668824701195219e-05,,,,,9.989511013435893e-05,,,,,4.117683391324041e-05,,,,,2.067169218472224e-05,2.850058426197737e-05,1.0518565267697487e-05,,0.0006125306265313265,4.534439064696369e-05,,,,,,2.9893578859261028e-05
318,Мале,4.951107810372571e-05,,,,0.0002015316404675534,,0.00014092446448703494,1.5654351909830933e-05,0.0002244417012680956,,,0.0001245019920318725,,1.7681902572716824e-05,,0.00011976765075753039,0.00012486888766794862,,,,,,0.0017152658662092624,,7.096392667060911e-05,,2.067169218472224e-05,4.2750876392966054e-05,2.103713053539497e-05,,,2.015306250976164e-05,,,,,,
319,Плугин,4.951107810372571e-05,,,,,,0.0005636978579481398,,,,,,1.7428130745836856e-05,,,,,,,,,,,,,,,,,,,1.5114796882321231e-05,,,,,,
320,Вышинский,0.00022279985146676567,,,4.975310024005871e-05,0.00010076582023377672,,,0.00023481527864746402,0.00033666255190214334,,8.524240809802877e-05,0.00023344123505976094,7.842658835626584e-05,5.304570771815047e-05,,5.9883825378765195e-05,0.00034963288547025626,,,0.0002000133342222815,,0.0009470671800045293,,,0.00035481963335304555,,0.0011713958904675935,0.0003135064268817511,0.0008309666561481014,,0.00017500875043752187,0.0002116071563524972,,0.0011882710655995526,0.000273037542662116,,,0.001076168838933397
321,Кокляев,2.4755539051862852e-05,,0.0011046906866077498,,,0.0012247397428046538,,0.00013306199123356294,,,8.524240809802877e-05,0.00015562749003984066,,0.00012377331800901778,,,,,,,,4.117683391324041e-05,,,,,,5.700116852395474e-05,,0.00018902599107377264,,,,,,,,
322,Лукьянов,2.4755539051862852e-05,,,0.0003358334266203963,0.0005038291011688835,,0.0002113866967305524,0.0001643706950532248,0.0001122208506340478,,0.00014917421417155036,0.0001245019920318725,9.58547191021027e-05,0.00017681902572716824,,0.00011976765075753039,0.00019979022026871785,0.00020013342228152105,,6.667111140742716e-05,,0.00032941467130592327,,,0.0003075103489059728,,0.00033763763901712996,0.00015675321344087555,0.0003576312191017145,2.1002887897085848e-05,0.00017500875043752187,0.00021664542197993766,,,0.000136518771331058,0.001816477206140865,,0.00026904220973334933
323,Зеппельт,9.902215620745142e-05,,0.0011046906866077498,,0.00010076582023377672,0.0004082465809348847,,0.00010958046336881652,0.0001122208506340478,,,4.668824701195219e-05,,,,,,,,,,,,,,,,,1.0518565267697487e-05,0.00018902599107377264,,,,3.494914898822214e-05,,,,
324,Панюшкин,,,,,0.00010076582023377672,,,,,,,,,,,,0.000749213326007692,,,,,,,,,,,,,,,,,0.00013979659595288855,0.004368600682593857,,,
325,Александр,0.0004951107810372571,,0.0003399048266485384,0.00031095687650036695,0.0009068923821039904,,0.00014092446448703494,6.261740763932373e-05,,0.0010224948875255623,,0.00029569223107569717,0.0003747048110354924,0.00012377331800901778,,,0.0008491084361420509,2.2237046920169e-05,,0.0005333688912594173,,4.117683391324041e-05,,,2.365464222353637e-05,,9.646789686203712e-05,0.00028500584261977366,1.0518565267697487e-05,,0.0006125306265313265,3.526785939208287e-05,,6.989829797644427e-05,,0.00011719207781553967,,0.00011957431543704411
326,Ельцин,0.00044559970293353134,,,0.0002114506760202495,0.0006045949214026603,,0.00014092446448703494,0.000352222917971196,,,2.1310602024507192e-05,6.225099601593625e-05,0.0006971252298334742,0.00035363805145433654,,0.0006587220791664173,0.0005743968832725637,,,,,,,,0.00023654642223536367,,6.201507655416674e-05,0.00011400233704790948,3.1555695803092456e-05,2.1002887897085848e-05,0.0006125306265313265,8.565051566648696e-05,,0.00013979659595288855,0.000273037542662116,0.0002343841556310793,,5.9787157718522055e-05
327,Лапочкин,,,,,,0.0020412329046744235,,1.5654351909830933e-05,,,,,,,,,,,,,,,,,,,,,,4.2005775794171696e-05,,,,,,,,
328,Белов,0.00029706646862235426,,0.0001699524133242692,0.000422901352040499,0.0002015316404675534,0.0004082465809348847,7.046223224351747e-05,0.00015654351909830932,,,8.524240809802877e-05,0.0001245019920318725,0.00011328284984793956,0.0001414552205817346,0.00110675118221149,0.00017965147613629558,4.994755506717946e-05,4.4474093840338e-05,,6.667111140742716e-05,,0.00028823783739268286,,,0.00014192785334121822,,0.00015848297341620386,0.0001995040898338416,0.00019985274008625225,0.0007140981885009189,0.00017500875043752187,0.00025695154699946086,,0.00013979659595288855,,0.0014649009726942458,,0.00011957431543704411
329,Слушатель,4.951107810372571e-05,,,1.2438275060014674e-05,0.00010076582023377672,,,7.827175954915466e-06,0.001122208506340478,,,,0.000121996915220858,,,0.00011976765075753039,2.497377753358973e-05,2.2237046920169e-05,,,,,,,,,,,,,8.750437521876094e-05,5.03826562744041e-06,,,,,,
330,Ванденко,,,,,,,0.00014092446448703494,,0.0002244417012680956,,,4.668824701195219e-05,5.2284392237510575e-05,1.7681902572716824e-05,,,,,,,,8.235366782648082e-05,,,,,,0.00014250292130988686,,,,3.0229593764642463e-05,,0.005277321497221542,,,,5.9787157718522055e-05
331,Бордиант,,,,,,,,,,,,,,,,,,,0.004415011037527594,,,,,,,,,,,,,,,,,,,
332,Бадеев,,,,,,,,,,0.0010224948875255623,,,,,,,,,,,,,,,,,,,1.0518565267697487e-05,,,5.03826562744041e-06,,,,,,
333,Кузнецов,0.0011139992573338284,,0.0005098572399728076,0.0018533029839421867,0.0002519145505844417,0.005307205552153501,0.001197857948139797,0.0012680025046963054,0.003029962967119291,,0.0020564730953649443,0.0013850846613545815,0.0008714065372918428,0.0012554150826628945,0.0019116611329107558,0.0016767471106054256,0.0006992657709405125,0.0040026684456304215,,0.000800053336889126,0.004149377593360996,0.0028412015400135888,,,0.0018214074512123003,,0.002204980499703705,0.0013252771681819475,0.001188597875249816,0.0027408768705697037,0.0003500175008750437,0.0022470664698384228,0.001148105625717566,0.0029357285150106594,0.0012286689419795222,0.0018750732450486347,0.0008849557522123895,0.0021224440990075333
334,Аракчеев,0.00019804431241490284,,,,,,,,,,,,,,,,,,,,,,0.0017152658662092624,,,,,4.2750876392966054e-05,,,,,,,,,,
